Time,OU_Process,Jump_Diffusion,Heston_Prices,Heston_Vols,Bid,Ask,Adjusted_Size,Sharpe_Ratio,Sortino_Ratio,Combined_Output,Behavioral_Impact_Score,Avg_Spread,Avg_Depth
0.3434343434343435,94.96877572066741,101.4865552720564,89.64329612895187,0.042565531548179214,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.3535353535353536,95.04202755322636,101.38980374932719,91.86113437579243,0.03850284148444066,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.36363636363636365,95.17536836783657,101.29731653967227,92.12186398807549,0.0400993840687092,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.37373737373737376,95.27801945467498,100.85956328742795,93.34291354181177,0.038479428679296955,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.38383838383838387,95.18290710023817,100.90399784925921,94.6891522323476,0.03935358602889374,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.393939393939394,95.11972509777964,101.10444627015161,95.18668038648448,0.036242881691186536,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4040404040404041,95.43760158731304,101.04132897694699,95.55983052406216,0.036313061289672634,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4141414141414142,95.74418267509486,101.24945115396197,96.56908008275258,0.03424664924870603,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.42424242424242425,96.18825851536806,101.20863737521941,98.8817649547037,0.03329276367067596,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.43434343434343436,96.34974694931117,101.46348171800433,99.80331799055989,0.03583756899030136,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4444444444444445,96.14870339364994,101.39079442002947,97.69387180814773,0.03631221686016433,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4545454545454546,96.20491524999494,101.36175224945187,101.74997743958528,0.037499752836538516,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4646464646464647,96.46236131546694,101.37148191142202,100.29733796056541,0.0366663535252024,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.4747474747474748,96.45906726945158,101.14621609828285,100.06467753609476,0.03638642170418773,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.48484848484848486,96.49576364988921,100.97013294705165,100.46016068423062,0.036570278856093805,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.494949494949495,96.78047942490817,100.93964447247679,99.32051144498497,0.03686174036629221,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5050505050505051,96.96987877350936,100.98368781407176,96.86200264163358,0.04050192511408623,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5151515151515152,96.90202115526294,100.93945687370801,98.35063063820786,0.04103202698547441,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5252525252525253,97.01350832980691,100.7555963328601,97.2560980888666,0.041165795883742876,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5353535353535354,96.8924911818621,100.80689278732964,94.55173951158586,0.04468823849800532,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5454545454545455,96.85392420919226,100.6590187209857,89.74249433041297,0.04461693176623483,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5555555555555556,96.82233046536442,100.48919083051037,90.97800843820737,0.04662639895101559,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5656565656565657,96.77186620371786,100.53213079298648,91.18735447684806,0.04368514699916713,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5757575757575758,96.8522279891611,100.78805092609292,91.66451288687222,0.041526435623892785,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.5858585858585859,97.0151012837381,100.90564143675613,92.6628181384605,0.0401191153934216,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.595959595959596,96.88857186458029,100.9355444373501,93.96781195540137,0.03821899743039461,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6060606060606061,96.48972712461224,100.98210439209248,94.49619137515225,0.03628810445136969,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6161616161616162,96.1255668327315,101.22385670329822,96.59213757501352,0.036034980686118885,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6262626262626263,96.27853059386408,101.56128141474755,95.57164706364522,0.034651769881436686,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6363636363636365,96.38699746894662,101.62044948436836,95.43607365954934,0.0340969780312641,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6464646464646465,96.41314525631778,101.88011248644422,94.89082599062621,0.03324972280872966,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6565656565656566,96.36891835901413,101.84506641474485,97.08707432798325,0.037244206907387375,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6666666666666667,96.01063489687887,101.68412033404817,98.89607511254192,0.03484168646242604,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.6767676767676768,96.21808011041527,101.90591339009636,98.36941025955304,0.033856457380570144,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.686868686868687,96.21659451076214,101.96394583953862,99.3403792215496,0.03501712189956346,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.696969696969697,96.34691375392921,102.03511717157775,100.42506653328094,0.03697237943115922,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7070707070707072,96.74410654642212,102.17419060990018,101.47909485267719,0.0390567777520918,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7171717171717172,96.90296262581644,101.90327970724582,103.42285480402366,0.03960812259436079,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7272727272727273,96.80657329534912,101.86131523696369,106.58623153972248,0.0399568828184375,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7373737373737375,96.65098781615777,102.13752469464302,108.04846684032958,0.04057764790641907,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7474747474747475,96.45643250838482,102.38483144589254,109.31286042201049,0.0421267694289301,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7575757575757577,96.56395496005688,102.33883105791257,113.66477256501386,0.04268331175824212,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7676767676767677,96.45437865118727,102.29740011991669,110.17316406321851,0.04230710601570398,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.7777777777777778,96.62873305045235,102.280169876363,110.08165100295903,0.043222561146388484,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.787878787878788,96.48944683464904,102.26552867262765,108.69130188239379,0.04156407739644582,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.797979797979798,96.18707800876501,102.28662168305247,109.72104192671192,0.03945981978538132,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8080808080808082,96.5514347898284,102.12072922465015,109.69411398623153,0.039978972887556787,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8181818181818182,96.90904824322692,102.21743008761266,108.93402269573843,0.042911872712964344,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8282828282828284,96.62030958817645,102.340087000857,109.53520637645879,0.043416802261037064,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8383838383838385,96.51882011826581,102.28844357424975,107.06459330618496,0.0441833188650096,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8484848484848485,96.35143085573378,102.32025566822959,104.81562105603228,0.041071939969675356,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8585858585858587,96.3442364726702,102.29183370384902,105.62403836533471,0.04394090605555882,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8686868686868687,96.4875991929463,102.27488271784065,104.36815699232912,0.041114703192108235,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8787878787878789,96.81242942384364,101.97251234263602,106.79564533811929,0.038199815016970055,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.888888888888889,96.90230367965277,101.96250414498847,106.45618366486485,0.038768979993738205,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.8989898989898991,96.75192099940328,101.81286468982502,105.14794456606384,0.04398652110851028,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9090909090909092,96.6346183317798,101.85182323846391,105.40138026267553,0.04681902704899733,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9191919191919192,96.63816484458181,101.74829237294402,103.90081293213102,0.044441747481975546,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9292929292929294,96.55273980054857,101.76058373208942,105.42160352159213,0.0451065274871797,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9393939393939394,96.68410767413849,102.00935576287806,107.74830525856365,0.04289984637088741,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9494949494949496,96.78687806399677,102.19561268088678,106.87814080307813,0.04468852032835807,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9595959595959597,96.74674949231857,102.35317673596072,107.56532256317362,0.04461621898934645,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9696969696969697,96.32105584733749,102.34476477061722,109.55622407936667,0.04650667157119115,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.9797979797979799,96.70982026598625,102.46717884890913,111.58379627539921,0.04395651521535808,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
0.98989898989899,96.69791944433814,102.55415050764344,112.52676128608391,0.04358061660661152,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
1.0,96.53694370591441,102.3798240127065,111.4748117334913,0.0434892247368322,0.01,0.02,71.42857142857142,0.952906082610737,2.3535772348626476,0.068,0.9672471299049061,1.0,476.6666666666667
